Date;BTC;LTC;XRP;DOGE;DASH;ETH;ETC;ZEC;BCH;BSV
2023-11-13;36502,3554687500;71,4915466309;0,6715239882;0,0747819990;32,1517829895;2055,2653808594;20,0446262360;29,7189655304;234,7109832764;49,9341239929
2023-11-14;35537,6406250000;70,6352615356;0,6296730042;0,0724570006;30,9121570587;1979,0526123047;19,0797348022;29,3865451813;231,6561584473;48,0497741699
2023-11-15;37880,5820312500;74,0803222656;0,6496480107;0,0763560012;32,2621688843;2060,4084472656;19,8805255890;30,4027271271;238,0702514648;50,3709487915
2023-11-16;36154,7695312500;71,1790542603;0,6121680140;0,0792770013;30,6404056549;1960,8815917969;19,2934837341;29,5121936798;234,1369171143;48,5235710144
2023-11-17;36596,6835937500;70,1823348999;0,6137170196;0,0863040015;30,6937961578;1961,2807617188;19,3637161255;29,2860755920;229,2628479004;47,8175621033
2023-11-18;36585,7031250000;69,8938064575;0,6111890078;0,0803830028;29,8857479095;1963,2850341797;19,2150573730;28,9110031128;227,4851379395;46,9787330627
2023-11-19;37386,5468750000;70,6403121948;0,6274989843;0,0805760026;30,6421432495;2013,2044677734;19,6154499054;29,2814769745;230,4804077148;48,3269615173
2023-11-20;37476,9570312500;69,5177383423;0,6128420234;0,0778789967;30,7267627716;2022,2391357422;19,4542388916;28,9395694733;226,4982604980;47,6491165161
2023-11-21;35813,8125000000;66,4573822021;0,5804619789;0,0721189976;28,1734485626;1937,0667724609;18,1530265808;26,9498577118;217,1041717529;44,5761222839
2023-11-22;37432,3398437500;68,7055892944;0,6118990183;0,0757839978;29,1722755432;2064,4252929688;19,0089645386;28,4562282562;224,0798492432;46,7928047180
2023-11-23;37289,6210937500;69,5124511719;0,6202419996;0,0762000009;29,6160640717;2062,2106933594;18,9193687439;28,8081855774;225,2827453613;46,7534675598
2023-11-24;37720,2812500000;70,7359542847;0,6218810081;0,0782169998;30,1258411407;2081,1520996094;19,2076759338;29,5797538757;226,5084381104;47,9329757690
2023-11-25;37796,7929687500;71,8333663940;0,6234440207;0,0789550021;31,1261329651;2084,4130859375;19,4352397919;30,0901145935;227,5141296387;47,7607078552
2023-11-26;37479,1210937500;70,0589904785;0,6168190241;0,0787039995;30,7812347412;2063,2861328125;19,1156272888;29,5611591339;226,9101409912;46,6696434021
2023-11-27;37254,1679687500;69,2423324585;0,6041529775;0,0787879974;29,7873954773;2027,4173583984;18,5644416809;28,7880516052;223,3904266357;45,4744377136
2023-11-28;37831,0859375000;69,7372512817;0,6114220023;0,0810090005;30,0133476257;2049,3381347656;18,8386898041;28,9758510590;223,4595336914;46,1228904724
2023-11-29;37858,4921875000;69,9893493652;0,6093580127;0,0805929974;29,9924125671;2029,9291992188;18,7357902527;29,0754947662;223,2935943604;46,3978881836
2023-11-30;37712,7460937500;69,4455795288;0,6063579917;0,0834169984;30,1725349426;2052,5561523438;18,6403045654;29,4827823639;221,5819091797;46,3028259277
2023-12-01;38688,7500000000;71,5449676514;0,6129149795;0,0838569999;30,6508750916;2087,1398925781;18,9723834991;29,7727241516;225,2168579102;47,6074104309
2023-12-02;39476,3320312500;72,2722244263;0,6209759712;0,0862789974;31,8940830231;2165,7041015625;19,6005744934;31,4622402191;228,1851348877;48,5237731934
2023-12-03;39978,3906250000;72,2564315796;0,6237229705;0,0856150016;31,5162563324;2193,6916503906;19,8208904266;30,7994251251;230,0805816650;50,1066207886
2023-12-04;41980,0976562500;72,8216629028;0,6243739724;0,0919400007;32,4239501953;2243,2158203125;19,9487724304;31,6345939636;251,2904815674;52,4003295898
2023-12-05;44080,6484375000;74,2911987305;0,6219969988;0,0942469984;32,5743827820;2293,8417968750;20,2612056732;31,6762218475;251,5111389160;52,5302238464
2023-12-06;43746,4453125000;72,4152908325;0,6403329968;0,0948640034;31,9806861877;2231,6613769531;20,2588844299;31,1316070557;244,5463104248;52,0785331726
2023-12-07;43292,6640625000;74,0584640503;0,6436319947;0,0959199965;33,2537612915;2357,5795898438;21,9695167542;32,0314254761;246,9842681885;51,7040901184
2023-12-08;44166,6015625000;78,3987655640;0,6731380224;0,1014700010;34,7090759277;2358,7319335938;22,2579078674;33,4181289673;253,6110076904;53,9337425232
2023-12-09;43725,9843750000;76,2775497437;0,6588140130;0,0985419974;34,9015731812;2341,1752929688;22,0655536652;33,4264526367;252,7654571533;51,8193588257
2023-12-10;43779,6992187500;77,1418838501;0,6615779996;0,1018010005;34,8721275330;2352,4626464844;21,9511661530;33,5646362305;250,9526367188;52,7159767151
2023-12-11;41243,8320312500;72,6507492065;0,6202110052;0,0943839997;32,3561782837;2224,5788574219;20,1482582092;30,3419513702;230,4912261963;48,9740600586
2023-12-12;41450,2226562500;72,4129867554;0,6195489764;0,0938350037;32,9696273804;2202,0380859375;20,3159885406;30,9946174622;232,0464324951;48,5947532654
2023-12-13;42890,7421875000;73,1978530884;0,6284859776;0,0964279994;33,3124084473;2260,6486816406;20,7384452820;30,6359939575;235,4631805420;49,7094078064
2023-12-14;43023,9726562500;72,9634170532;0,6324319839;0,0982550010;34,0245056152;2316,5791015625;20,8839588165;30,5856590271;237,3239746094;50,0301666260
2023-12-15;41929,7578125000;70,9558792114;0,6154919863;0,0930040032;31,9876823425;2219,3374023438;19,9218673706;29,4957637787;226,9453735352;48,5356254578
2023-12-16;42240,1171875000;72,1329803467;0,6198350191;0,0970560014;32,7694206238;2226,9265136719;20,7269992828;29,9414196014;229,6128692627;49,3677940369
2023-12-17;41364,6640625000;71,2348709106;0,6104180217;0,0930970013;31,9037723541;2196,4812011719;19,9902973175;29,7218952179;225,9416961670;48,6465301514
2023-12-18;42623,5390625000;70,8028411865;0,6125299931;0,0920360014;31,4483718872;2217,2734375000;19,8963909149;28,9201164246;227,9332885742;48,3756256104
2023-12-19;42270,5273437500;70,6145553589;0,6054559946;0,0902969986;30,5129680634;2177,8725585938;19,6503868103;27,8418483734;225,1953125000;48,1128005981
2023-12-20;43652,2500000000;69,8049774170;0,6173189878;0,0914169997;31,1340141296;2201,9113769531;20,1675777435;29,1079673767;229,5563507080;49,3772163391
2023-12-21;43869,1523437500;70,9245300293;0,6239100099;0,0950039998;32,1545372009;2239,5424804688;20,6507644653;29,9742527008;233,1860809326;49,6051216125
2023-12-22;43997,9023437500;73,7297134399;0,6254019737;0,0951979980;33,1431045532;2326,5249023438;21,9163951874;30,4072360992;238,7271881104;50,9021148682
2023-12-23;43739,5429687500;72,5406265259;0,6202049851;0,0935619995;33,2121162415;2309,0463867188;21,4853019714;30,3642444611;233,2310638428;50,4259834290
2023-12-24;43016,1171875000;71,1747131348;0,6135179996;0,0918949991;34,4975471497;2265,6921386719;20,8762264252;30,1578979492;229,1957397461;48,9268569946
2023-12-25;43613,1406250000;72,2752838135;0,6463369727;0,0944489986;35,3474006653;2272,5617675781;21,4701824188;31,2661476135;234,9774627686;50,9876213074
2023-12-26;42520,4023437500;73,1505203247;0,6223689914;0,0913560018;36,1703872681;2231,4653320312;20,8236522675;30,3564872742;229,1773223877;49,8363838196
2023-12-27;43442,8554687500;75,8503036499;0,6348559856;0,0935790017;38,3910331726;2378,7399902344;22,6906604767;31,7712917328;264,0868530273;75,0807037354
2023-12-28;42627,8554687500;76,7223281860;0,6349980235;0,0918840021;36,8932342529;2347,5661621094;22,4978656769;31,9066829681;262,4966430664;91,5455245972
2023-12-29;42099,4023437500;73,4041442871;0,6234019995;0,0910380036;33,0413436890;2300,6906738281;22,4599761963;28,6863193512;254,5127258301;95,6616287231
2023-12-30;42156,9023437500;73,3127365112;0,6218439937;0,0901480019;32,9465713501;2292,0654296875;22,2789592743;28,7077751160;271,1043395996;93,4165573120
2023-12-31;42265,1875000000;72,7984390259;0,6149410009;0,0894720033;31,6766242981;2281,4711914062;21,9087123871;26,9046936035;259,2629394531;95,6840896606
2024-01-01;44167,3320312500;74,7319259644;0,6300820112;0,0920239985;33,3321609497;2352,3278808594;22,5001792908;27,8266029358;266,6159362793;103,9399642944
2024-01-02;44957,9687500000;72,9840774536;0,6253629923;0,0912040025;32,8034362793;2355,8364257812;22,0011844635;27,5937595367;256,9635009766;98,9104919434
2024-01-03;42848,1757812500;65,3016433716;0,5825799704;0,0820420012;29,0061569214;2210,7619628906;20,0311584473;25,0543155670;233,9602508545;86,3843002319
2024-01-04;44179,9218750000;66,4913940430;0,5882260203;0,0841310024;30,0771656036;2269,0380859375;20,5015850067;24,2360076904;239,5675659180;84,9345016479
2024-01-05;44162,6914062500;66,0211486816;0,5764859915;0,0827730000;29,5467319489;2268,6472167969;20,1228942871;23,5648174286;239,5828704834;83,4986877441
2024-01-06;43989,1953125000;65,6760787964;0,5685120225;0,0806640014;28,7872409821;2241,6247558594;19,8823051453;23,0406875610;236,0817413330;81,4463424683
2024-01-07;43943,0976562500;64,2574691772;0,5517410040;0,0782250017;27,1438121796;2222,8659667969;19,2352714539;22,0561275482;232,1685028076;77,4274063110
2024-01-08;46970,5039062500;67,8065490723;0,5779229999;0,0813700035;28,4604530334;2333,0327148438;20,3328952789;21,3945178986;253,8999938965;92,4742507935
2024-01-09;46139,7304687500;66,9492874146;0,5666329861;0,0792630017;27,3410167694;2344,8271484375;21,1877746582;19,6257419586;245,1894531250;90,2638626099
2024-01-10;46627,7773437500;69,8901367188;0,5999889970;0,0829420015;29,3981494904;2582,1035156250;26,2186775208;22,2353649139;254,2391052246;92,6774978638
2024-01-11;46368,5859375000;71,9844741821;0,6020950079;0,0846249983;30,0664844513;2619,6191406250;29,5093288422;24,4572219849;276,5281066895;95,4359359741
2024-01-12;42853,1679687500;72,9002151489;0,5702990294;0,0800459981;28,9657249451;2524,4602050781;29,0240631104;23,7791023254;259,4555053711;85,5635833740
2024-01-13;42842,3828125000;71,9875106812;0,5750780106;0,0809229985;29,5344657898;2576,5979003906;28,5899734497;23,3717594147;254,2232208252;85,2511596680
2024-01-14;41796,2695312500;69,8155975342;0,5762330294;0,0799779966;28,2603435516;2472,2412109375;26,4490299225;22,7204666138;246,0057830811;82,4017410278
2024-01-15;42511,9687500000;69,2556152344;0,5759199858;0,0811249986;29,2293872833;2511,3637695312;26,7556781769;23,6344776154;250,4188995361;85,0617218018
2024-01-16;43154,9453125000;69,4746551514;0,5759469867;0,0813099965;29,4494113922;2587,6911621094;27,3169517517;23,1520748138;251,1593017578;83,3281326294
2024-01-17;42742,6523437500;69,3861465454;0,5679730177;0,0805049986;28,8081932068;2528,3693847656;26,1575641632;22,9049205780;244,0523834229;80,2933044434
2024-01-18;41262,0585937500;67,9926757812;0,5519070029;0,0779870003;27,8663806915;2467,0187988281;24,4133491516;22,4684734344;237,4259948730;75,8336715698
2024-01-19;41618,4062500000;71,1841812134;0,5442559719;0,0785359964;27,5392875671;2489,4985351562;25,3412017822;23,5481224060;236,4317016602;73,7643966675
2024-01-20;41665,5859375000;71,2974166870;0,5531259775;0,0878880024;28,7270183563;2469,5891113281;24,6882495880;23,5705947876;238,8908691406;72,4929428101
2024-01-21;41545,7851562500;71,6000823975;0,5461109877;0,0852729976;28,5058746338;2453,9130859375;24,4821338654;23,3399066925;236,9248504639;75,3473968506
2024-01-22;39507,3671875000;67,2882766724;0,5267159939;0,0803409964;27,5581455231;2310,8264160156;22,8840274811;22,2009849548;235,0143432617;69,1073226929
2024-01-23;39845,5507812500;65,4494323730;0,5177369714;0,0781539977;26,8909416199;2240,6860351562;23,0849895477;21,4241294861;229,5435180664;71,8979873657
2024-01-24;40077,0742187500;66,1401672363;0,5179880261;0,0790160000;27,1050128937;2233,5617675781;22,9820575714;21,9360160828;236,3793640137;71,2873611450
2024-01-25;39933,8085937500;65,4989929199;0,5136060119;0,0779329985;26,9782447815;2217,7102050781;23,2405872345;22,3814868927;236,7863311768;67,8576812744
2024-01-26;41816,8710937500;67,0340652466;0,5321890116;0,0799010023;27,6930656433;2267,1997070312;23,9050464630;22,7101421356;242,0111083984;70,9159317017
2024-01-27;42120,0546875000;68,0845642090;0,5302600265;0,0801419988;28,0741004944;2267,8859863281;24,0103511810;22,7387294769;243,7912139893;72,5448608398
2024-01-28;42035,5937500000;68,3975067139;0,5240939856;0,0788130015;27,5932826996;2257,2087402344;23,4950542450;22,1666164398;236,9011840820;71,4702529907
2024-01-29;43288,2460937500;68,4530105591;0,5350900292;0,0812890008;28,0940933228;2317,0642089844;24,6975803375;22,9965858459;241,2978515625;73,0800323486
2024-01-30;42952,6093750000;67,5120239258;0,5106980205;0,0797230005;27,5027389526;2344,4936523438;25,3404769897;22,5662040710;237,3852539062;71,1857147217
2024-01-31;42582,6054687500;66,7530441284;0,5031930208;0,0787639990;26,6157970428;2282,5444335938;24,3618164062;21,7033138275;234,2543792725;69,0128479004
2024-02-01;43075,7734375000;67,5165863037;0,5058590174;0,0793270022;27,2712478638;2303,8247070312;24,4070358276;21,6999893188;236,6152801514;70,0495758057
2024-02-02;43185,8593750000;68,0035171509;0,5104119778;0,0792329982;27,5957565308;2308,0380859375;25,0874652863;22,0379161835;236,2069091797;70,9284133911
2024-02-03;42992,2500000000;68,8368377686;0,5189390182;0,0786510035;27,7140197754;2296,0383300781;24,8256092072;22,0688228607;240,6577911377;73,4165496826
2024-02-04;42583,5820312500;66,9313888550;0,5032879710;0,0782380030;26,7768306732;2289,5461425781;24,9927043915;21,3968315125;235,2270507812;70,8905944824
2024-02-05;42658,6679687500;67,6194152832;0,5062440038;0,0782200024;27,2381134033;2298,8889160156;24,2885322571;21,3443145752;235,4398498535;70,6181945801
2024-02-06;43084,6718750000;68,2909851074;0,5051530004;0,0784659982;26,3184356689;2372,2019042969;24,7234783173;19,2669677734;235,1861724854;71,8304901123
2024-02-07;44318,2226562500;68,5560302734;0,5137889981;0,0801040009;26,9529132843;2423,7451171875;25,1645870209;20,8632984161;240,5064697266;73,7613754272
2024-02-08;45301,5664062500;70,5627670288;0,5145289898;0,0798709989;26,8922901154;2419,9064941406;25,6256752014;20,8655910492;244,4889373779;76,9893035889
2024-02-09;47147,1992187500;70,6770477295;0,5260310173;0,0815789998;27,5019702911;2487,5156250000;26,1686973572;21,1154384613;250,3035278320;79,2710952759
2024-02-10;47771,2773437500;70,8098754883;0,5241119862;0,0814480036;27,5036773682;2501,2282714844;25,8988437653;20,8951530457;247,7322082520;77,7642822266
2024-02-11;48293,9179687500;71,5400009155;0,5260840058;0,0811930001;27,5221767426;2507,5705566406;25,8916702271;20,3213787079;276,5019226074;80,5573577881
2024-02-12;49958,2226562500;72,9328689575;0,5318970084;0,0823450014;28,2668628693;2658,1159667969;27,1289329529;21,1156520844;280,8579406738;82,1893463135
2024-02-13;49742,4414062500;69,0010604858;0,5248349905;0,0810889974;27,8937587738;2642,1853027344;26,2178745270;20,8476963043;270,8520812988;80,5630264282
2024-02-14;51826,6953125000;69,8962783813;0,5384010077;0,0855429992;28,1057758331;2777,9023437500;26,8863162994;21,2988414764;281,2616577148;82,1454391479
2024-02-15;51938,5546875000;69,8114852905;0,5627549887;0,0853559971;29,0347328186;2824,3789062500;26,7920513153;22,3324718475;270,6659240723;80,3356323242
2024-02-16;52160,2031250000;70,6171646118;0,5649600029;0,0860129967;29,0432682037;2803,6914062500;26,8045196533;22,6827678680;274,8199768066;78,8282928467
2024-02-17;51662,9960937500;69,9896240234;0,5498859882;0,0835930035;30,2251892090;2786,6726074219;26,0613727570;24,9329853058;267,4199523926;77,0641098022
2024-02-18;52122,5468750000;70,7302474976;0,5569030046;0,0851659998;29,7075080872;2878,9980468750;26,5174427032;25,6067256927;270,4164428711;77,6730270386
2024-02-19;51779,1445312500;71,3120422363;0,5625969768;0,0894770026;30,0991859436;2943,5747070312;27,3947048187;26,8492946625;273,1034545898;78,3795776367
2024-02-20;52284,8750000000;69,6551666260;0,5629220009;0,0861430019;29,8564052582;3013,5036621094;27,0558948517;24,8206863403;265,4651794434;76,5736999512
2024-02-21;51839,1796875000;68,9375610352;0,5490040183;0,0846149996;29,3986167908;2970,3554687500;26,0806121826;24,5052757263;263,1250915527;74,8879623413
2024-02-22;51304,9726562500;68,7645187378;0,5409139991;0,0840890035;29,6147575378;2971,0073242188;25,7952117920;26,7290306091;260,1687622070;75,4887771606
2024-02-23;50731,9492187500;68,8281631470;0,5345339775;0,0844340026;29,4578971863;2921,6582031250;25,4192771912;26,8521099091;264,5448608398;73,6786880493
2024-02-24;51571,1015625000;70,3870620728;0,5451179743;0,0861560032;30,4758377075;2992,3859863281;26,1013889313;27,9539375305;267,6621398926;75,6550674438
2024-02-25;51733,2382812500;70,0821151733;0,5424249768;0,0860989988;30,9605445862;3112,6972656250;27,1886215210;27,7156791687;267,8255920410;75,6475067139
2024-02-26;54522,4023437500;71,9378890991;0,5514050126;0,0893889964;31,8392543793;3178,9936523438;27,7974796295;28,1076927185;274,8981323242;79,1743545532
2024-02-27;57085,3710937500;74,0337524414;0,5862579942;0,0976710021;32,0825653076;3244,5192871094;28,1078815460;28,7426967621;292,5193786621;81,6483612061
2024-02-28;62504,7890625000;74,5925445557;0,5758110285;0,1165819988;31,1965961456;3385,7038574219;29,6146087646;28,4362697601;296,7937927246;82,9321365356
2024-02-29;61198,3828125000;79,9408950806;0,5863249898;0,1171849966;31,9720954895;3341,9196777344;28,8794898987;27,8724842072;298,5623779297;80,9688873291
2024-03-01;62440,6328125000;85,0841140747;0,6018900275;0,1395570040;34,1067733765;3435,0539550781;30,3596897125;29,6020507812;316,1250305176;84,8830490112
2024-03-02;62029,8476562500;94,4190292358;0,6448510289;0,1421210021;39,7933311462;3422,0498046875;34,1994667053;33,2380790710;500,8060607910;115,7550125122
2024-03-03;63167,3710937500;90,6683502197;0,6270719767;0,1538359970;38,0431442261;3490,9936523438;33,5350379944;31,6263618469;469,3627929688;109,0221481323
2024-03-04;68330,4140625000;88,9354553223;0,6501330137;0,1829099953;39,2777595520;3630,4338378906;36,0000076294;32,6863327026;470,4231567383;115,4521942139
2024-03-05;63801,1992187500;82,0411987305;0,5929009914;0,1539369971;35,4832496643;3554,9645996094;34,2627601624;30,3069877625;401,4908447266;99,5256500244
2024-03-06;66106,8046875000;85,8299713135;0,6122530103;0,1577910036;38,7705650330;3819,2263183594;37,2189750671;33,0076332092;415,1284484863;102,9967727661
